CMPLNT_FR_DT	CMPLNT_FR_TM	PD_DESC	LAW_CAT_CD	BORO_NM	ADDR_PCT_CD	PREM_TYP_DESC	Latitude	Longitude
12/31/16	18:00:00	"INTOXICATED DRIVING,ALCOHOL"	MISDEMEANOR	BROOKLYN	75	STREET	40.67736773	-73.88686212
12/31/16	18:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	114	RESIDENCE - APT. HOUSE	40.76597614	-73.91109734
12/31/16	18:00:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	BROOKLYN	75	RESIDENCE - PUBLIC HOUSING	40.65690638	-73.88509116
12/31/16	17:55:00	ASSAULT 3	MISDEMEANOR	BRONX	47	RESTAURANT/DINER	40.89309062	-73.85754866
12/31/16	17:55:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	BROOKLYN	61	STREET	40.61010649	-73.96137432
12/31/16	17:45:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	68	DEPARTMENT STORE	40.6221539	-74.02728486
12/31/16	17:45:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	73	RESIDENCE-HOUSE	40.66403189	-73.90977699
12/31/16	17:40:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	81	BEAUTY & NAIL SALON	40.69356003	-73.92917394
12/31/16	17:40:00	"MISCHIEF,CRIMINAL,    UNCL 2ND"	FELONY	QUEENS	115	BAR/NIGHT CLUB	40.75197561	-73.86377324
12/31/16	17:35:00	"DRUG PARAPHERNALIA,   POSSESSE"	MISDEMEANOR	BRONX	52	STREET	40.86275837	-73.90493406
12/31/16	17:30:00	"LARCENY,GRAND FROM EATERY, UNATTENDED"	FELONY	MANHATTAN	17	HOTEL/MOTEL	40.75682041	-73.97213588
12/31/16	17:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	47	PARKING LOT/GARAGE (PRIVATE)	40.89251397	-73.85956813
12/31/16	17:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	106	CLOTHING/BOUTIQUE	40.68124654	-73.84690724
12/31/16	17:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	75	RESIDENCE-HOUSE	40.67319504	-73.87818474
12/31/16	17:30:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	75	CHAIN STORE	40.6577396	-73.86859703
12/31/16	17:20:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	48	STREET	40.85402586	-73.88786297
12/31/16	17:20:00	"INTOXICATED DRIVING,ALCOHOL"	MISDEMEANOR	MANHATTAN	25	STREET	40.79601152	-73.93541062
12/31/16	17:19:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	MANHATTAN	19	STREET	40.77788231	-73.95174483
12/31/16	17:17:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BROOKLYN	71	RESIDENCE - APT. HOUSE	40.66353664	-73.93199569
12/31/16	17:15:00	"ROBBERY,OPEN AREA UNCLASSIFIED"	FELONY	BROOKLYN	63	STREET	40.6157445	-73.91558008
12/31/16	17:04:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	81	CHAIN STORE	40.68928981	-73.92168908
12/31/16	17:02:00	"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"	FELONY	MANHATTAN	13	GYM/FITNESS FACILITY	40.74223785	-73.99119252
12/31/16	17:00:00	"LARCENY,GRAND FROM STORE-SHOPL"	FELONY	MANHATTAN	14	DEPARTMENT STORE	40.75043077	-73.98928218
12/31/16	17:00:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	MANHATTAN	7	STREET	40.71801494	-73.98659985
12/31/16	17:00:00	"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP"	FELONY	MANHATTAN	18	STREET	40.76235035	-73.982353
12/31/16	17:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	48	STREET	40.85204474	-73.8884302
12/31/16	17:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	1	RESTAURANT/DINER	40.72588216	-74.00286608
12/31/16	17:00:00	"BURGLARY,RESIDENCE,NIGHT"	FELONY	BROOKLYN	67	RESIDENCE - APT. HOUSE	40.65324038	-73.95274317
12/31/16	17:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	62	RESIDENCE - APT. HOUSE	40.59747313	-74.00391203
12/31/16	16:54:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	61	CHAIN STORE	40.58828065	-73.94930033
12/31/16	16:50:00	UNAUTHORIZED USE VEHICLE 3	MISDEMEANOR	BROOKLYN	71	STREET	40.66352682	-73.95720905
12/31/16	16:50:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	75	RESIDENCE - PUBLIC HOUSING	40.66897597	-73.87033763
12/31/16	16:46:00	"LARCENY,GRAND BY THEFT OF CREDIT CARD"	FELONY	BROOKLYN	84	DEPARTMENT STORE	40.69105544	-73.98345365
12/31/16	16:45:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	63	STREET	40.63285597	-73.92836648
12/31/16	16:45:00	OBSTR BREATH/CIRCUL	MISDEMEANOR	BROOKLYN	73	FAST FOOD	40.65726667	-73.90059917
12/31/16	16:42:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	63	DRUG STORE	40.62934515	-73.92799197
12/31/16	16:40:00	ASSAULT 3	MISDEMEANOR	BRONX	52	CLOTHING/BOUTIQUE	40.86483612	-73.89244714
12/31/16	16:40:00	"ROBBERY,POCKETBOOK/CARRIED BAG"	FELONY	MANHATTAN	18	HOTEL/MOTEL	40.76446801	-73.9754069
12/31/16	16:40:00	STRANGULATION 1ST	FELONY	QUEENS	102	RESIDENCE-HOUSE	40.70584996	-73.83071042
12/31/16	16:39:00	"ROBBERY,OPEN AREA UNCLASSIFIED"	FELONY	BROOKLYN	62	STREET	40.60642118	-74.00353441
12/31/16	16:36:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	104	DRUG STORE	40.71289931	-73.90572855
12/31/16	16:35:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	73	RESIDENCE - PUBLIC HOUSING	40.67016824	-73.91572749
12/31/16	16:32:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	62	FOOD SUPERMARKET	40.60500293	-73.97860599
12/31/16	16:32:00	"ROBBERY,BEGIN AS SHOPLIFTING"	FELONY	QUEENS	111	DEPARTMENT STORE	40.75559561	-73.73810566
12/31/16	16:31:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	1	DRUG STORE	40.71280318	-74.0074466
12/31/16	16:30:00	"BURGLARS TOOLS,UNCLASSIFIED"	MISDEMEANOR	QUEENS	115	DEPARTMENT STORE	40.75058602	-73.87026541
12/31/16	16:30:00	"ROBBERY,DELIVERY PERSON"	FELONY	MANHATTAN	19	STREET	40.77450238	-73.9556791
12/31/16	16:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	70	CHAIN STORE	40.64475175	-73.95521756
12/31/16	16:30:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	73	RESIDENCE - PUBLIC HOUSING	40.66626268	-73.90547004
12/31/16	16:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	62	RESIDENCE-HOUSE	40.61195452	-74.00716161
12/31/16	16:30:00	"ROBBERY,RESIDENTIAL COMMON AREA"	FELONY	BROOKLYN	71	RESIDENCE - APT. HOUSE	40.65861155	-73.95186354
12/31/16	16:30:00	"LARCENY,PETIT OF BICYCLE"	MISDEMEANOR	QUEENS	109	OPEN AREAS (OPEN LOTS)	40.75419947	-73.83296252
12/31/16	16:25:00	"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"	FELONY	MANHATTAN	6	GYM/FITNESS FACILITY	40.73669095	-73.99523109
12/31/16	16:20:00	ASSAULT 3	MISDEMEANOR	BRONX	47	RESIDENCE - APT. HOUSE	40.87733394	-73.85803081
12/31/16	16:20:00	"CONTEMPT,CRIMINAL"	MISDEMEANOR	BRONX	50	RESIDENCE - APT. HOUSE	40.88377378	-73.89166428
12/31/16	16:15:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	6	PUBLIC BUILDING	40.73053995	-73.99519545
12/31/16	16:15:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	78	DEPARTMENT STORE	40.68446154	-73.97775121
12/31/16	16:15:00	"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP"	FELONY	MANHATTAN	24	TRANSIT - NYC SUBWAY	40.79465929	-73.97178778
12/31/16	16:15:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	STATEN ISLAND	122	RESIDENCE-HOUSE	40.55983102	-74.10646371
12/31/16	16:15:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	77	COMMERCIAL BUILDING	40.67387453	-73.95012571
12/31/16	16:05:00	"WEAPONS, POSSESSION, ETC"	MISDEMEANOR	BRONX	49	OTHER	40.86094564	-73.84544518
12/31/16	16:03:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	QUEENS	106	RESIDENCE-HOUSE	40.65476954	-73.83442242
12/31/16	16:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	33	STREET	40.84425449	-73.93371568
12/31/16	16:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	24	OTHER	40.7933093	-73.96349994
12/31/16	16:00:00	"ROBBERY,OPEN AREA UNCLASSIFIED"	FELONY	BRONX	43	BRIDGE	40.82325806	-73.88276248
12/31/16	16:00:00	"ROBBERY,POCKETBOOK/CARRIED BAG"	FELONY	BROOKLYN	90	RESIDENCE - PUBLIC HOUSING	40.70597362	-73.94212712
12/31/16	16:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BRONX	49	RESIDENCE - PUBLIC HOUSING	40.85882275	-73.86177577
12/31/16	16:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	MANHATTAN	7	RESIDENCE - PUBLIC HOUSING	40.71140227	-73.98259734
12/31/16	16:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	73	RESIDENCE - APT. HOUSE	40.67332448	-73.91539184
12/31/16	16:00:00	"LARCENY,GRAND FROM EATERY, UNATTENDED"	FELONY	BROOKLYN	72	CHAIN STORE	40.66070763	-73.9976298
12/31/16	15:55:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	32	GYM/FITNESS FACILITY	40.82305625	-73.94242274
12/31/16	15:50:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	110	STORE UNCLASSIFIED	40.73392684	-73.8715824
12/31/16	15:50:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	STATEN ISLAND	121	COMMERCIAL BUILDING	40.58230199	-74.1689361
12/31/16	15:50:00	ASSAULT 3	MISDEMEANOR	QUEENS	105	BEAUTY & NAIL SALON	40.67887527	-73.74864247
12/31/16	15:49:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	QUEENS	103	RESIDENCE-HOUSE	40.71613875	-73.75908227
12/31/16	15:47:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	73	RESIDENCE - PUBLIC HOUSING	40.67605636	-73.92038513
12/31/16	15:45:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	104	CHAIN STORE	40.69974268	-73.91142369
12/31/16	15:45:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	STATEN ISLAND	121	CHAIN STORE	40.57246599	-74.16985071
12/31/16	15:45:00	"LARCENY,GRAND FROM RESIDENCE, UNATTENDED"	FELONY	BROOKLYN	72	RESIDENCE - APT. HOUSE	40.66331181	-73.98788682
12/31/16	15:41:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BRONX	44	RESIDENCE - APT. HOUSE	40.83160393	-73.92879935
12/31/16	15:40:00	RESISTING ARREST	MISDEMEANOR	MANHATTAN	18	HOTEL/MOTEL	40.76058597	-73.9859271
12/31/16	15:40:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	QUEENS	109	COMMERCIAL BUILDING	40.75786658	-73.82930403
12/31/16	15:40:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	QUEENS	109	GROCERY/BODEGA	40.76117915	-73.83093438
12/31/16	15:37:00	"INTOXICATED DRIVING,ALCOHOL"	MISDEMEANOR	BRONX	49	STREET	40.86360509	-73.86499432
12/31/16	15:30:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	73	STREET	40.65927341	-73.90418962
12/31/16	15:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BRONX	48	STREET	40.84848851	-73.89526397
12/31/16	15:30:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	60	RESIDENCE - APT. HOUSE	40.57755619	-73.98711761
12/31/16	15:30:00	"LARCENY,PETIT BY ACQUIRING LOS"	MISDEMEANOR	QUEENS	109	STORE UNCLASSIFIED	40.75986976	-73.82897041
12/31/16	15:30:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	63	COMMERCIAL BUILDING	40.60990013	-73.92237286
12/31/16	15:30:00	"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED"	FELONY	MANHATTAN	9	STREET	40.7245782	-73.99251891
12/31/16	15:25:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	QUEENS	101	RESIDENCE - APT. HOUSE	40.60492532	-73.74631712
12/31/16	15:10:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	79	RESIDENCE - PUBLIC HOUSING	40.69854441	-73.94983678
12/31/16	15:05:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	6	COMMERCIAL BUILDING	40.73388316	-73.99937361
12/31/16	15:00:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BROOKLYN	73	RESIDENCE - PUBLIC HOUSING	40.68092785	-73.90864726
12/31/16	15:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	MANHATTAN	26	STREET	40.81137718	-73.95401087
12/31/16	15:00:00	RECKLESS ENDANGERMENT 1	FELONY	BROOKLYN	70	STREET	40.65268096	-73.96150464
12/31/16	15:00:00	"LARCENY,GRAND FROM PERSON,PICK"	FELONY	BRONX	44	BUS (NYC TRANSIT)	40.81906632	-73.92922102
12/31/16	15:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BRONX	52	RESIDENCE - APT. HOUSE	40.86743893	-73.89334319
12/31/16	15:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BRONX	47	STREET	40.87588267	-73.84988707
12/31/16	15:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	47	RESIDENCE-HOUSE	40.89578768	-73.85676521
12/31/16	15:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	QUEENS	109	PARKING LOT/GARAGE (PUBLIC)	40.75266997	-73.83249715
12/31/16	15:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	20	DEPARTMENT STORE	40.78278189	-73.98054211
12/31/16	15:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	QUEENS	110	RESIDENCE - APT. HOUSE	40.74049075	-73.8777261
12/31/16	14:50:00	"LARCENY,PETIT OF BICYCLE"	MISDEMEANOR	BROOKLYN	71	GYM/FITNESS FACILITY	40.66343869	-73.93346641
12/31/16	14:50:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BROOKLYN	75	RESIDENCE - APT. HOUSE	40.66679349	-73.89115519
12/31/16	14:48:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BRONX	43	DRUG STORE	40.83294577	-73.86190181
12/31/16	14:45:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	68	RESIDENCE - APT. HOUSE	40.63430283	-74.02513169
12/31/16	14:44:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BROOKLYN	70	RESIDENCE - APT. HOUSE	40.63900517	-73.95785893
12/31/16	14:40:00	"ROBBERY,BEGIN AS SHOPLIFTING"	FELONY	MANHATTAN	18	DEPARTMENT STORE	40.76332034	-73.9737179
12/31/16	14:40:00	ASSAULT 3	MISDEMEANOR	QUEENS	105	DRY CLEANER/LAUNDRY	40.65941208	-73.74004753
12/31/16	14:40:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BRONX	45	PARKING LOT/GARAGE (PUBLIC)	40.83079891	-73.8269488
12/31/16	14:40:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	105	STREET	40.65972171	-73.73981204
12/31/16	14:40:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	105	STREET	40.65972171	-73.73981204
12/31/16	14:30:00	"WEAPONS, POSSESSION, ETC"	MISDEMEANOR	BROOKLYN	69	STREET	40.64363032	-73.89415497
12/31/16	14:30:00	"BURGLARY,RESIDENCE,DAY"	FELONY	BRONX	43	RESIDENCE - PUBLIC HOUSING	40.81636615	-73.86762631
12/31/16	14:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	32	RESIDENCE - PUBLIC HOUSING	40.82988489	-73.93676171
12/31/16	14:30:00	"BURGLARY,RESIDENCE,DAY"	FELONY	BRONX	52	RESIDENCE - APT. HOUSE	40.86563875	-73.88791931
12/31/16	14:30:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	MANHATTAN	32	RESIDENCE - PUBLIC HOUSING	40.83294176	-73.93543259
12/31/16	14:30:00	"MISCHIEF,CRIMINAL,    UNCL 2ND"	FELONY	BROOKLYN	84	STREET	40.68702972	-73.99120702
12/31/16	14:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	34	DEPARTMENT STORE	40.86285032	-73.92134371
12/31/16	14:25:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	18	CHAIN STORE	40.76297776	-73.97607167
12/31/16	14:10:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	83	STREET	40.69579938	-73.93312038
12/31/16	14:10:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BRONX	41	TRANSIT - NYC SUBWAY	40.822127	-73.89688076
12/31/16	14:10:00	"BURGLARY,RESIDENCE,DAY"	FELONY	BROOKLYN	70	RESIDENCE-HOUSE	40.63292906	-73.94668319
12/31/16	14:09:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	5	CLOTHING/BOUTIQUE	40.72157013	-73.99642269
12/31/16	14:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	67	CHURCH	40.65055701	-73.95531457
12/31/16	14:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	67	RESIDENCE-HOUSE	40.65040178	-73.93993017
12/31/16	14:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	94	STREET	40.72696522	-73.9471311
12/31/16	14:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	MANHATTAN	9	RESIDENCE - APT. HOUSE	40.72682389	-73.97599084
12/31/16	14:00:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	67	RESIDENCE-HOUSE	40.65040178	-73.93993017
12/31/16	14:00:00	"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD"	FELONY	BROOKLYN	77	RESTAURANT/DINER	40.67051515	-73.92956611
12/31/16	14:00:00	STRANGULATION 1ST	FELONY	BRONX	48	RESIDENCE - APT. HOUSE	40.85623532	-73.8850396
12/31/16	14:00:00	"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)"	FELONY	BROOKLYN	68	PARK/PLAYGROUND	40.61020541	-74.01435382
12/31/16	14:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	MANHATTAN	30	STREET	40.82862324	-73.94384884
12/31/16	14:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	1	CHAIN STORE	40.70380824	-74.01158604
12/31/16	13:52:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	19	COMMERCIAL BUILDING	40.77782862	-73.95471645
12/31/16	13:50:00	ASSAULT 3	MISDEMEANOR	MANHATTAN	14	BUS TERMINAL	40.75626621	-73.99050125
12/31/16	13:49:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	BRONX	42	STREET	40.82552017	-73.90740815
12/31/16	13:45:00	"FORGERY,ETC.-MISD."	MISDEMEANOR	MANHATTAN	33	STREET	40.84108492	-73.93976884
12/31/16	13:41:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BRONX	48	DEPARTMENT STORE	40.86075205	-73.88958329
12/31/16	13:40:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	102	VARIETY STORE	40.69762608	-73.83602178
12/31/16	13:39:00	"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"	FELONY	BROOKLYN	63	DEPARTMENT STORE	40.61071713	-73.92098528
12/31/16	13:36:00	"PUBLIC ADMINISTATION,UNCLASS M"	MISDEMEANOR	BRONX	41	OTHER	40.79115187	-73.88437192
12/31/16	13:35:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	68	DEPARTMENT STORE	40.6221539	-74.02728486
12/31/16	13:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BRONX	43	GROCERY/BODEGA	40.82130294	-73.86679272
12/31/16	13:30:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BROOKLYN	72	RESIDENCE-HOUSE	40.65244864	-73.97501212
12/31/16	13:30:00	VIOLATION OF ORDER OF PROTECTI	MISDEMEANOR	BROOKLYN	62	RESIDENCE - APT. HOUSE	40.60905544	-73.98642364
12/31/16	13:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BROOKLYN	73	STREET	40.66716393	-73.91009357
12/31/16	13:30:00	"ROBBERY,PERSONAL ELECTRONIC DEVICE"	FELONY	BROOKLYN	75	PARK/PLAYGROUND	40.67734446	-73.86762465
12/31/16	13:30:00	ASSAULT 3	MISDEMEANOR	BRONX	46	STREET	40.86028688	-73.89404516
12/31/16	13:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	QUEENS	103	CLOTHING/BOUTIQUE	40.70744736	-73.79214177
12/31/16	13:25:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	42	RESIDENCE - APT. HOUSE	40.83433061	-73.9006924
12/31/16	13:20:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	83	RESIDENCE - APT. HOUSE	40.6940544	-73.90998158
12/31/16	13:20:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	42	RESIDENCE - PUBLIC HOUSING	40.83267599	-73.90121524
12/31/16	13:15:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	69	CLOTHING/BOUTIQUE	40.6456472	-73.90287589
12/31/16	13:14:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	24	CLOTHING/BOUTIQUE	40.78868503	-73.97632605
12/31/16	13:14:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	MANHATTAN	28	STREET	40.80133718	-73.94803281
12/31/16	13:10:00	"BURGLARY,RESIDENCE,DAY"	FELONY	BROOKLYN	71	RESIDENCE - APT. HOUSE	40.66021607	-73.94912312
12/31/16	13:10:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	48	BEAUTY & NAIL SALON	40.84707006	-73.88435785
12/31/16	13:10:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BRONX	46	BEAUTY & NAIL SALON	40.84858284	-73.90267718
12/31/16	13:05:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	BROOKLYN	71	STREET	40.66775681	-73.92982856
12/31/16	13:05:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	MANHATTAN	1	STREET	40.71157627	-74.00746089
12/31/16	13:05:00	VIOLATION OF ORDER OF PROTECTI	MISDEMEANOR	BRONX	42	RESIDENCE - APT. HOUSE	40.83251548	-73.89658279
12/31/16	13:05:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BROOKLYN	73	RESIDENCE - APT. HOUSE	40.66598689	-73.91807577
12/31/16	13:01:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	109	DEPARTMENT STORE	40.78167271	-73.82994712
12/31/16	13:00:00	WEAPONS POSSESSION 3	FELONY	QUEENS	100	STREET	40.58459566	-73.81957625
12/31/16	13:00:00	VIOLATION OF ORDER OF PROTECTI	MISDEMEANOR	BRONX	43	RESIDENCE - APT. HOUSE	40.81982039	-73.86644884
12/31/16	13:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	STATEN ISLAND	120	BANK	40.63063708	-74.10519323
12/31/16	13:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	BRONX	44	DRY CLEANER/LAUNDRY	40.83449271	-73.9265738
12/31/16	13:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BROOKLYN	62	RESIDENCE-HOUSE	40.62495939	-73.99366843
12/31/16	13:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	43	RESIDENCE - APT. HOUSE	40.83277002	-73.87633149
12/31/16	13:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	STATEN ISLAND	122	RESIDENCE-HOUSE	40.58128902	-74.11033557
12/31/16	13:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	MANHATTAN	13	RESIDENCE - APT. HOUSE	40.74228597	-73.98063694
12/31/16	13:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	83	RESIDENCE - APT. HOUSE	40.6966302	-73.90803793
12/31/16	13:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	69	RESIDENCE - APT. HOUSE	40.64198628	-73.89728526
12/31/16	12:53:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	104	CHAIN STORE	40.70045509	-73.90308456
12/31/16	12:50:00	WEAPONS POSSESSION 3	FELONY	BROOKLYN	66	STREET	40.63997059	-73.99274458
12/31/16	12:50:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	BROOKLYN	61	RESIDENCE - PUBLIC HOUSING	40.59438911	-73.93542561
12/31/16	12:50:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	MANHATTAN	22	PARK/PLAYGROUND	40.77154711	-73.97740802
